order_id,order_datetime,customer_id,product_id,quantity,selling_price,discount_percent,gross_amount,discount_amount,net_amount,product_cost,shipping_cost,payment_fee,profit,order_status,profit_margin,profit_status,discount_category
O00493,2026-06-04 11:12:51,C0058,P035,3,54528.17,10,163584.51,16358.45,147226.06,132465.87,438.99,3200.51,11120.69,Completed,7.55,Profit,Medium Discount
O00494,2026-06-16 09:44:25,C0061,P029,3,44167.07,10,132501.21,13250.12,119251.09,95249.34,368.33,2120.83,21512.59,Completed,18.04,Profit,Medium Discount
O00495,2026-05-28 09:02:34,C0083,P023,3,17155.13,20,51465.39,10293.08,41172.31,40850.19,203.86,846.24,-727.98,Completed,-1.77,Loss,High Discount
O00496,2026-07-27 21:29:55,C0051,P021,4,57718.84,10,230875.36,23087.54,207787.82,181440.24,437.47,3994.38,21915.73,Cancelled,10.55,Profit,Medium Discount
O00497,2026-07-07 19:06:49,C0014,P011,3,53636.0,15,160908.0,24136.2,136771.8,106874.49,213.09,3730.15,25954.07,Completed,18.98,Profit,Medium Discount
O00498,2026-07-29 18:29:26,C0075,P021,4,57718.84,10,230875.36,23087.54,207787.82,181440.24,360.9,4975.0,21011.68,Completed,10.11,Profit,Medium Discount
O00499,2026-07-22 18:39:28,C0074,P022,3,753.69,15,2261.07,339.16,1921.91,1638.66,414.62,35.13,-166.5,Completed,-8.66,Loss,Medium Discount
O00500,2026-06-03 17:53:26,C0022,P022,2,753.69,15,1507.38,226.11,1281.27,1092.44,426.82,17.16,-255.15,Completed,-19.91,Loss,Medium Discount
O00501,2026-06-04 08:46:59,C0033,P043,4,16032.71,10,64130.84,6413.08,57717.76,46652.92,358.57,1627.89,9078.38,Completed,15.73,Profit,Medium Discount
O00502,2026-06-06 18:40:22,C0090,P030,5,3158.31,0,15791.55,0.0,15791.55,11153.0,307.67,245.4,4085.48,Cancelled,25.87,Profit,No Discount
O00503,2026-07-27 11:32:01,C0026,P011,4,53636.0,5,214544.0,10727.2,203816.8,142499.32,73.4,2167.57,59076.51,Completed,28.99,Profit,Low Discount
O00504,2026-07-02 18:43:29,C0030,P017,4,42246.44,20,168985.76,33797.15,135188.61,139346.8,447.31,3133.79,-7739.29,Completed,-5.72,Loss,High Discount
O00505,2026-06-12 14:45:03,C0045,P047,3,24905.73,15,74717.19,11207.58,63509.61,56279.43,178.93,1654.6,5396.65,Pending,8.5,Profit,Medium Discount
O00506,2026-07-26 02:51:56,C0084,P037,2,5368.01,15,10736.02,1610.4,9125.62,8780.34,321.37,204.23,-180.32,Cancelled,-1.98,Loss,Medium Discount
O00507,2026-07-13 00:17:50,C0094,P046,4,19668.85,5,78675.4,3933.77,74741.63,59454.2,245.93,1339.31,13702.19,Completed,18.33,Profit,Low Discount
O00508,2026-07-29 13:52:23,C0042,P030,5,3158.31,0,15791.55,0.0,15791.55,11153.0,223.52,180.35,4234.68,Completed,26.82,Profit,No Discount
O00509,2026-07-06 16:57:10,C0034,P020,2,57264.84,5,114529.68,5726.48,108803.2,88374.72,95.44,1452.5,18880.54,Completed,17.35,Profit,Low Discount
O00510,2026-07-13 17:05:00,C0003,P037,1,5368.01,25,5368.01,1342.0,4026.01,4390.17,247.88,62.67,-674.71,Completed,-16.76,Loss,High Discount
O00511,2026-06-13 05:53:42,C0064,P008,5,21730.36,5,108651.8,5432.59,103219.21,82007.25,108.36,1561.63,19541.97,Completed,18.93,Profit,Low Discount
O00512,2026-05-26 12:42:11,C0013,P032,4,39676.81,5,158707.24,7935.36,150771.88,103936.08,414.06,1950.75,44470.99,Completed,29.5,Profit,Low Discount
O00513,2026-08-05 14:37:29,C0088,P023,2,17155.13,15,34310.26,5146.54,29163.72,27233.46,368.0,651.65,910.61,Completed,3.12,Profit,Medium Discount
O00514,2026-06-04 14:47:13,C0064,P038,2,7609.77,10,15219.54,1521.95,13697.59,10506.56,114.84,307.92,2768.27,Completed,20.21,Profit,Medium Discount
O00515,2026-06-14 12:45:52,C0062,P023,1,17155.13,10,17155.13,1715.51,15439.62,13616.73,492.91,276.59,1053.39,Completed,6.82,Profit,Medium Discount
O00516,2026-06-07 20:32:04,C0053,P034,1,38663.96,0,38663.96,0.0,38663.96,27849.0,206.18,809.81,9798.97,Pending,25.34,Profit,No Discount
O00517,2026-06-20 19:22:26,C0017,P015,2,52959.23,5,105918.46,5295.92,100622.54,77188.34,292.11,2696.9,20445.19,Pending,20.32,Profit,Low Discount
O00518,2026-06-03 04:35:21,C0009,P040,4,30510.63,0,122042.52,0.0,122042.52,99183.64,285.24,2369.74,20203.9,Completed,16.55,Profit,No Discount
O00519,2026-06-15 02:47:41,C0076,P044,3,14190.49,15,42571.47,6385.72,36185.75,27060.33,102.66,940.63,8082.13,Completed,22.34,Profit,Medium Discount
O00520,2026-05-18 03:25:42,C0039,P004,3,1247.78,15,3743.34,561.5,3181.84,2985.36,106.7,44.32,45.46,Pending,1.43,Profit,Medium Discount
O00521,2026-07-24 12:15:46,C0006,P019,5,58038.98,10,290194.9,29019.49,261175.41,202221.95,270.33,5979.59,52703.54,Completed,20.18,Profit,Medium Discount
O00522,2026-07-07 15:05:06,C0039,P008,1,21730.36,15,21730.36,3259.55,18470.81,16401.45,175.74,233.34,1660.28,Completed,8.99,Profit,Medium Discount
O00523,2026-05-29 01:25:11,C0053,P030,3,3158.31,5,9474.93,473.75,9001.18,6691.8,132.28,238.66,1938.44,Completed,21.54,Profit,Low Discount
O00524,2026-06-12 09:39:07,C0038,P008,1,21730.36,15,21730.36,3259.55,18470.81,16401.45,163.76,531.55,1374.05,Cancelled,7.44,Profit,Medium Discount
O00525,2026-05-21 04:31:10,C0076,P049,3,24913.36,15,74740.08,11211.01,63529.07,48789.09,408.17,857.8,13474.01,Completed,21.21,Profit,Medium Discount
O00526,2026-05-22 01:30:54,C0041,P031,5,16534.23,20,82671.15,16534.23,66136.92,57397.45,162.35,1009.58,7567.54,Completed,11.44,Profit,High Discount
O00527,2026-07-09 11:52:48,C0042,P050,1,35590.05,10,35590.05,3559.0,32031.04,27730.43,387.62,417.72,3495.28,Completed,10.91,Profit,Medium Discount
O00528,2026-06-14 03:11:16,C0015,P013,1,48575.8,5,48575.8,2428.79,46147.01,33508.29,156.69,1336.88,11145.15,Cancelled,24.15,Profit,Low Discount
O00529,2026-07-23 11:33:38,C0072,P008,3,21730.36,5,65191.08,3259.55,61931.53,49204.35,458.8,1199.08,11069.3,Completed,17.87,Profit,Low Discount
O00530,2026-05-29 00:42:46,C0089,P016,2,6487.76,15,12975.52,1946.33,11029.19,11145.98,280.81,265.6,-663.2,Cancelled,-6.01,Loss,Medium Discount
O00531,2026-07-17 16:48:15,C0093,P046,2,19668.85,0,39337.7,0.0,39337.7,29727.1,63.71,554.23,8992.66,Completed,22.86,Profit,No Discount
O00532,2026-08-09 02:07:17,C0040,P019,4,58038.98,15,232155.92,34823.39,197332.53,161777.56,260.75,5026.27,30267.95,Completed,15.34,Profit,Medium Discount
O00533,2026-07-28 20:35:35,C0052,P030,1,3158.31,20,3158.31,631.66,2526.65,2230.6,467.77,75.62,-247.34,Completed,-9.79,Loss,High Discount
O00534,2026-07-03 10:17:25,C0075,P034,1,38663.96,5,38663.96,1933.2,36730.76,27849.0,259.56,935.45,7686.75,Cancelled,20.93,Profit,Low Discount
O00535,2026-05-26 17:30:24,C0008,P008,3,21730.36,0,65191.08,0.0,65191.08,49204.35,220.89,1696.85,14068.99,Completed,21.58,Profit,No Discount
O00536,2026-08-09 12:02:40,C0011,P039,3,35994.24,15,107982.72,16197.41,91785.31,67594.56,144.85,1939.34,22106.56,Completed,24.09,Profit,Medium Discount
O00537,2026-05-17 23:02:26,C0040,P023,2,17155.13,5,34310.26,1715.51,32594.75,27233.46,387.24,606.99,4367.06,Completed,13.4,Profit,Low Discount
O00538,2026-07-11 12:07:36,C0049,P035,3,54528.17,5,163584.51,8179.23,155405.28,132465.87,63.55,4542.47,18333.39,Completed,11.8,Profit,Low Discount
O00539,2026-06-13 09:01:08,C0083,P039,4,35994.24,10,143976.96,14397.7,129579.26,90126.08,344.02,1794.18,37314.98,Completed,28.8,Profit,Medium Discount
O00540,2026-07-01 08:14:03,C0038,P037,3,5368.01,10,16104.03,1610.4,14493.63,13170.51,207.69,409.57,705.86,Completed,4.87,Profit,Medium Discount
O00541,2026-07-02 05:56:42,C0013,P032,1,39676.81,15,39676.81,5951.52,33725.29,25984.02,330.21,1005.09,6405.97,Completed,18.99,Profit,Medium Discount
O00542,2026-06-28 12:49:37,C0099,P046,3,19668.85,15,59006.55,8850.98,50155.57,44590.65,90.05,1496.34,3978.53,Completed,7.93,Profit,Medium Discount
O00543,2026-06-18 20:21:45,C0076,P008,2,21730.36,20,43460.72,8692.14,34768.58,32802.9,77.81,411.91,1475.96,Completed,4.25,Profit,High Discount
O00544,2026-06-03 16:03:31,C0076,P031,5,16534.23,10,82671.15,8267.12,74404.03,57397.45,275.68,1111.09,15619.81,Completed,20.99,Profit,Medium Discount
O00545,2026-05-21 18:10:36,C0073,P026,4,3524.72,15,14098.88,2114.83,11984.05,11054.56,310.05,336.6,282.84,Completed,2.36,Profit,Medium Discount
O00546,2026-06-10 06:46:39,C0058,P027,1,10161.47,0,10161.47,0.0,10161.47,7415.76,145.6,236.46,2363.65,Completed,23.26,Profit,No Discount
O00547,2026-08-08 10:25:13,C0034,P023,2,17155.13,20,34310.26,6862.05,27448.21,27233.46,459.13,446.79,-691.17,Completed,-2.52,Loss,High Discount
O00548,2026-07-02 03:38:59,C0001,P025,2,12111.87,0,24223.74,0.0,24223.74,15149.46,203.95,450.54,8419.79,Completed,34.76,Profit,No Discount
O00549,2026-05-27 20:18:09,C0086,P021,5,57718.84,10,288594.2,28859.42,259734.78,226800.3,179.58,5157.4,27597.5,Completed,10.63,Profit,Medium Discount
O00550,2026-08-04 14:07:42,C0052,P015,1,52959.23,0,52959.23,0.0,52959.23,38594.17,102.46,1108.64,13153.96,Cancelled,24.84,Profit,No Discount
O00551,2026-05-23 02:43:17,C0047,P023,4,17155.13,10,68620.52,6862.05,61758.47,54466.92,97.63,1695.91,5498.01,Completed,8.9,Profit,Medium Discount
O00552,2026-06-24 16:10:34,C0064,P003,2,10250.36,10,20500.72,2050.07,18450.65,17384.2,474.2,215.04,377.21,Completed,2.04,Profit,Medium Discount
O00553,2026-07-03 12:18:46,C0064,P005,2,57603.46,10,115206.92,11520.69,103686.23,90968.32,258.79,1283.03,11176.09,Pending,10.78,Profit,Medium Discount
O00554,2026-05-23 23:05:03,C0093,P005,1,57603.46,20,57603.46,11520.69,46082.77,45484.16,402.58,1105.71,-909.68,Completed,-1.97,Loss,High Discount
O00555,2026-07-11 19:01:01,C0011,P028,4,23427.95,0,93711.8,0.0,93711.8,74435.16,127.64,2001.64,17147.36,Completed,18.3,Profit,No Discount
O00556,2026-07-16 21:10:30,C0061,P028,2,23427.95,15,46855.9,7028.38,39827.52,37217.58,64.3,1021.22,1524.41,Completed,3.83,Profit,Medium Discount
O00557,2026-07-22 10:00:25,C0034,P031,4,16534.23,0,66136.92,0.0,66136.92,45917.96,285.61,950.07,18983.28,Pending,28.7,Profit,No Discount
O00558,2026-05-21 23:22:42,C0001,P001,1,27812.76,10,27812.76,2781.28,25031.48,21710.86,211.64,662.61,2446.37,Completed,9.77,Profit,Medium Discount
O00559,2026-05-31 12:00:35,C0038,P035,5,54528.17,15,272640.85,40896.13,231744.72,220776.45,121.24,2557.47,8289.56,Completed,3.58,Profit,Medium Discount
O00560,2026-05-31 06:06:57,C0013,P017,1,42246.44,5,42246.44,2112.32,40134.12,34836.7,460.8,855.41,3981.21,Completed,9.92,Profit,Low Discount
O00561,2026-08-03 12:33:29,C0072,P015,5,52959.23,5,264796.15,13239.81,251556.34,192970.85,256.61,4041.43,54287.45,Cancelled,21.58,Profit,Low Discount
O00562,2026-07-10 09:58:17,C0006,P005,2,57603.46,15,115206.92,17281.04,97925.88,90968.32,289.21,1043.22,5625.13,Completed,5.74,Profit,Medium Discount
O00563,2026-06-15 06:26:54,C0020,P006,3,14835.37,15,44506.11,6675.92,37830.19,31666.47,487.02,803.66,4873.04,Completed,12.88,Profit,Medium Discount
O00564,2026-05-25 00:56:46,C0013,P007,4,63520.31,0,254081.24,0.0,254081.24,179049.6,325.76,7309.83,67396.05,Completed,26.53,Profit,No Discount
O00565,2026-06-09 20:47:13,C0081,P035,3,54528.17,5,163584.51,8179.23,155405.28,132465.87,356.61,4476.24,18106.56,Completed,11.65,Profit,Low Discount
O00566,2026-05-28 06:28:20,C0024,P017,3,42246.44,25,126739.32,31684.83,95054.49,104510.1,249.85,2376.42,-12081.88,Completed,-12.71,Loss,High Discount
O00567,2026-07-09 22:51:52,C0014,P037,4,5368.01,10,21472.04,2147.2,19324.84,17560.68,63.12,543.9,1157.14,Completed,5.99,Profit,Medium Discount
O00568,2026-07-29 23:44:33,C0090,P028,5,23427.95,15,117139.75,17570.96,99568.79,93043.95,93.08,1628.34,4803.42,Pending,4.82,Profit,Medium Discount
O00569,2026-06-26 04:12:57,C0031,P009,5,19784.64,15,98923.2,14838.48,84084.72,70952.7,72.6,1622.18,11437.24,Completed,13.6,Profit,Medium Discount
O00570,2026-07-14 15:16:58,C0057,P016,3,6487.76,0,19463.28,0.0,19463.28,16718.97,191.67,211.39,2341.25,Completed,12.03,Profit,No Discount
O00571,2026-07-13 15:32:11,C0039,P034,3,38663.96,20,115991.88,23198.38,92793.5,83547.0,346.12,942.89,7957.49,Cancelled,8.58,Profit,High Discount
O00572,2026-08-01 13:01:11,C0004,P029,2,44167.07,15,88334.14,13250.12,75084.02,63499.56,267.81,1522.85,9793.8,Completed,13.04,Profit,Medium Discount
O00573,2026-07-15 19:28:46,C0084,P006,3,14835.37,10,44506.11,4450.61,40055.5,31666.47,422.82,971.62,6994.59,Completed,17.46,Profit,Medium Discount
O00574,2026-06-07 16:20:57,C0063,P004,1,1247.78,15,1247.78,187.17,1060.61,995.12,205.61,24.84,-164.96,Completed,-15.55,Loss,Medium Discount
O00575,2026-07-31 01:57:26,C0022,P001,4,27812.76,5,111251.04,5562.55,105688.49,86843.44,328.7,2017.39,16498.96,Completed,15.61,Profit,Low Discount
O00576,2026-07-06 12:08:33,C0009,P012,1,70135.64,10,70135.64,7013.56,63122.08,45764.99,187.02,881.3,16288.77,Completed,25.81,Profit,Medium Discount
O00577,2026-06-22 16:48:19,C0047,P005,4,57603.46,10,230413.84,23041.38,207372.46,181936.64,237.74,2738.25,22459.83,Completed,10.83,Profit,Medium Discount
O00578,2026-06-29 12:14:06,C0025,P010,2,73897.59,0,147795.18,0.0,147795.18,98693.94,226.9,1774.27,47100.07,Completed,31.87,Profit,No Discount
O00579,2026-08-12 23:25:44,C0078,P035,4,54528.17,5,218112.68,10905.63,207207.05,176621.16,84.56,3045.92,27455.41,Completed,13.25,Profit,Low Discount
O00580,2026-06-28 18:04:29,C0086,P045,1,62341.11,5,62341.11,3117.06,59224.05,46430.26,440.78,1689.62,10663.39,Completed,18.01,Profit,Low Discount
O00581,2026-06-14 15:20:35,C0054,P011,1,53636.0,0,53636.0,0.0,53636.0,35624.83,436.08,1320.69,16254.4,Cancelled,30.31,Profit,No Discount
O00582,2026-08-08 06:47:37,C0057,P044,3,14190.49,5,42571.47,2128.57,40442.9,27060.33,68.12,880.32,12434.13,Completed,30.74,Profit,Low Discount
O00583,2026-07-12 21:49:23,C0002,P026,3,3524.72,10,10574.16,1057.42,9516.74,8290.92,304.73,238.2,682.89,Completed,7.18,Profit,Medium Discount
O00584,2026-06-27 09:42:22,C0046,P040,4,30510.63,10,122042.52,12204.25,109838.27,99183.64,424.56,2868.2,7361.87,Completed,6.7,Profit,Medium Discount
O00585,2026-06-15 10:02:52,C0036,P021,5,57718.84,0,288594.2,0.0,288594.2,226800.3,136.96,3177.76,58479.18,Completed,20.26,Profit,No Discount
O00586,2026-07-10 23:27:46,C0030,P023,2,17155.13,15,34310.26,5146.54,29163.72,27233.46,441.79,734.39,754.08,Completed,2.59,Profit,Medium Discount
O00587,2026-07-16 01:33:31,C0015,P036,4,65042.97,0,260171.88,0.0,260171.88,169454.88,307.4,6792.74,83616.86,Completed,32.14,Profit,No Discount
O00588,2026-05-22 14:48:25,C0029,P020,1,57264.84,5,57264.84,2863.24,54401.6,44187.36,212.48,988.43,9013.33,Completed,16.57,Profit,Low Discount
O00589,2026-07-14 23:00:11,C0069,P036,5,65042.97,5,325214.85,16260.74,308954.11,211818.6,411.28,4612.81,92111.42,Pending,29.81,Profit,Low Discount
O00590,2026-07-27 14:59:36,C0100,P022,4,753.69,20,3014.76,602.95,2411.81,2184.88,183.78,35.21,7.94,Completed,0.33,Profit,High Discount
O00591,2026-05-26 09:41:28,C0070,P047,1,24905.73,0,24905.73,0.0,24905.73,18759.81,295.51,301.65,5548.76,Completed,22.28,Profit,No Discount
O00592,2026-07-29 19:45:59,C0087,P011,5,53636.0,0,268180.0,0.0,268180.0,178124.15,65.72,7990.46,81999.67,Completed,30.58,Profit,No Discount
O00593,2026-06-05 22:38:28,C0009,P042,4,60982.04,25,243928.16,60982.04,182946.12,181294.88,407.22,4242.24,-2998.22,Completed,-1.64,Loss,High Discount
O00594,2026-07-16 12:00:57,C0061,P031,3,16534.23,25,49602.69,12400.67,37202.02,34438.47,395.6,695.2,1672.75,Completed,4.5,Profit,High Discount
O00595,2026-06-06 06:11:04,C0066,P024,1,4338.48,10,4338.48,433.85,3904.63,3431.63,340.19,40.88,91.93,Completed,2.35,Profit,Medium Discount
O00596,2026-06-11 11:07:49,C0088,P001,3,27812.76,10,83438.28,8343.83,75094.45,65132.58,400.78,775.28,8785.81,Completed,11.7,Profit,Medium Discount
O00597,2026-07-19 21:22:09,C0095,P017,1,42246.44,10,42246.44,4224.64,38021.8,34836.7,137.75,876.09,2171.26,Completed,5.71,Profit,Medium Discount
O00598,2026-05-24 15:38:26,C0071,P002,2,36560.51,20,73121.02,14624.2,58496.82,51617.76,96.28,732.33,6050.45,Pending,10.34,Profit,High Discount
O00599,2026-06-01 00:25:47,C0043,P011,5,53636.0,0,268180.0,0.0,268180.0,178124.15,118.3,7453.13,82484.42,Cancelled,30.76,Profit,No Discount
O00600,2026-06-09 01:23:11,C0049,P016,2,6487.76,10,12975.52,1297.55,11677.97,11145.98,243.08,181.22,107.69,Completed,0.92,Profit,Medium Discount
O00601,2026-06-02 15:28:30,C0010,P042,1,60982.04,10,60982.04,6098.2,54883.84,45323.72,386.19,788.92,8385.01,Completed,15.28,Profit,Medium Discount
O00602,2026-07-09 08:41:43,C0080,P045,1,62341.11,15,62341.11,9351.17,52989.94,46430.26,70.25,1307.95,5181.48,Completed,9.78,Profit,Medium Discount
O00603,2026-05-24 01:22:26,C0090,P025,2,12111.87,10,24223.74,2422.37,21801.37,15149.46,106.87,230.15,6314.89,Completed,28.97,Profit,Medium Discount
O00604,2026-05-31 23:12:27,C0098,P048,4,4611.21,10,18444.84,1844.48,16600.36,14826.88,399.85,389.39,984.24,Completed,5.93,Profit,Medium Discount
O00605,2026-05-17 00:41:42,C0027,P002,1,36560.51,25,36560.51,9140.13,27420.38,25808.88,72.69,762.5,776.31,Completed,2.83,Profit,High Discount
O00606,2026-06-25 10:22:30,C0024,P021,2,57718.84,10,115437.68,11543.77,103893.91,90720.12,427.92,1303.84,11442.03,Completed,11.01,Profit,Medium Discount
O00607,2026-06-29 12:12:35,C0058,P012,4,70135.64,25,280542.56,70135.64,210406.92,183059.96,377.08,5406.49,21563.39,Pending,10.25,Profit,High Discount
O00608,2026-07-22 16:48:41,C0056,P025,1,12111.87,15,12111.87,1816.78,10295.09,7574.73,326.52,222.62,2171.22,Completed,21.09,Profit,Medium Discount
O00609,2026-07-13 10:08:26,C0016,P005,4,57603.46,5,230413.84,11520.69,218893.15,181936.64,107.5,4125.55,32723.46,Completed,14.95,Profit,Low Discount
O00610,2026-07-01 09:26:08,C0012,P016,1,6487.76,15,6487.76,973.16,5514.6,5572.99,300.46,92.95,-451.8,Completed,-8.19,Loss,Medium Discount
O00611,2026-06-14 01:08:37,C0044,P017,1,42246.44,10,42246.44,4224.64,38021.8,34836.7,274.54,622.24,2288.32,Cancelled,6.02,Profit,Medium Discount
O00612,2026-05-19 22:30:59,C0087,P040,3,30510.63,5,91531.89,4576.59,86955.3,74387.73,451.04,893.26,11223.27,Completed,12.91,Profit,Low Discount
O00613,2026-06-08 05:50:20,C0092,P019,5,58038.98,25,290194.9,72548.73,217646.18,202221.95,304.59,4415.87,10703.77,Completed,4.92,Profit,High Discount
O00614,2026-06-13 17:47:35,C0025,P031,2,16534.23,10,33068.46,3306.85,29761.61,22958.98,224.93,440.65,6137.05,Completed,20.62,Profit,Medium Discount
O00615,2026-07-24 09:47:12,C0084,P044,3,14190.49,15,42571.47,6385.72,36185.75,27060.33,489.56,654.76,7981.1,Completed,22.06,Profit,Medium Discount
O00616,2026-06-13 05:14:30,C0016,P035,4,54528.17,10,218112.68,21811.27,196301.41,176621.16,415.61,3246.59,16018.05,Completed,8.16,Profit,Medium Discount
O00617,2026-07-24 00:32:24,C0081,P002,5,36560.51,20,182802.55,36560.51,146242.04,129044.4,316.54,3494.17,13386.93,Completed,9.15,Profit,High Discount
O00618,2026-08-08 05:29:20,C0060,P035,5,54528.17,10,272640.85,27264.08,245376.76,220776.45,362.04,5892.04,18346.23,Completed,7.48,Profit,Medium Discount
O00619,2026-06-29 20:25:47,C0004,P019,3,58038.98,10,174116.94,17411.69,156705.25,121333.17,133.99,1647.57,33590.52,Completed,21.44,Profit,Medium Discount
O00620,2026-05-23 16:19:16,C0052,P047,5,24905.73,15,124528.65,18679.3,105849.35,93799.05,154.64,1537.0,10358.66,Completed,9.79,Profit,Medium Discount
O00621,2026-07-22 12:10:59,C0090,P048,3,4611.21,10,13833.63,1383.36,12450.27,11120.16,313.5,259.31,757.3,Completed,6.08,Profit,Medium Discount
O00622,2026-06-08 10:22:37,C0083,P048,3,4611.21,10,13833.63,1383.36,12450.27,11120.16,294.96,182.71,852.44,Completed,6.85,Profit,Medium Discount
O00623,2026-08-14 11:19:44,C0027,P011,2,53636.0,10,107272.0,10727.2,96544.8,71249.66,360.19,1452.64,23482.31,Completed,24.32,Profit,Medium Discount
O00624,2026-06-11 10:55:02,C0042,P028,1,23427.95,25,23427.95,5856.99,17570.96,18608.79,295.15,223.39,-1556.37,Cancelled,-8.86,Loss,High Discount
O00625,2026-08-01 06:13:57,C0007,P011,5,53636.0,25,268180.0,67045.0,201135.0,178124.15,365.19,5110.63,17535.03,Completed,8.72,Profit,High Discount
O00626,2026-08-01 14:12:04,C0051,P037,5,5368.01,5,26840.05,1342.0,25498.05,21950.85,75.6,645.88,2825.72,Completed,11.08,Profit,Low Discount
O00627,2026-07-16 10:57:03,C0057,P004,3,1247.78,20,3743.34,748.67,2994.67,2985.36,354.25,48.35,-393.29,Completed,-13.13,Loss,High Discount
O00628,2026-07-13 00:46:10,C0087,P045,2,62341.11,10,124682.22,12468.22,112214.0,92860.52,486.19,1970.12,16897.17,Completed,15.06,Profit,Medium Discount
O00629,2026-07-19 23:07:42,C0083,P033,4,39743.89,0,158975.56,0.0,158975.56,108656.44,77.5,3177.29,47064.33,Completed,29.6,Profit,No Discount
O00630,2026-08-02 19:41:46,C0030,P029,5,44167.07,0,220835.35,0.0,220835.35,158748.9,447.47,4040.52,57598.46,Completed,26.08,Profit,No Discount
O00631,2026-06-04 23:24:44,C0047,P038,1,7609.77,20,7609.77,1521.95,6087.82,5253.28,341.94,177.1,315.5,Completed,5.18,Profit,High Discount
O00632,2026-06-27 01:06:21,C0010,P007,5,63520.31,0,317601.55,0.0,317601.55,223812.0,440.68,5064.87,88284.0,Completed,27.8,Profit,No Discount
O00633,2026-05-27 21:54:30,C0060,P034,4,38663.96,15,154655.84,23198.38,131457.46,111396.0,143.97,1468.55,18448.94,Completed,14.03,Profit,Medium Discount
O00634,2026-07-08 15:22:57,C0094,P050,1,35590.05,0,35590.05,0.0,35590.05,27730.43,102.42,536.88,7220.32,Completed,20.29,Profit,No Discount
O00635,2026-06-07 14:18:15,C0043,P027,1,10161.47,5,10161.47,508.07,9653.4,7415.76,183.35,124.23,1930.06,Completed,19.99,Profit,Low Discount
O00636,2026-07-18 15:33:30,C0059,P031,4,16534.23,10,66136.92,6613.69,59523.23,45917.96,285.65,975.14,12344.48,Completed,20.74,Profit,Medium Discount
O00637,2026-05-31 05:37:50,C0004,P030,3,3158.31,15,9474.93,1421.24,8053.69,6691.8,462.1,138.49,761.3,Completed,9.45,Profit,Medium Discount
O00638,2026-08-12 23:12:44,C0071,P001,2,27812.76,25,55625.52,13906.38,41719.14,43421.72,196.56,746.05,-2645.19,Completed,-6.34,Loss,High Discount
O00639,2026-06-11 13:25:43,C0024,P022,3,753.69,10,2261.07,226.11,2034.96,1638.66,311.29,58.44,26.57,Completed,1.31,Profit,Medium Discount
O00640,2026-08-05 00:39:01,C0033,P010,5,73897.59,15,369487.95,55423.19,314064.76,246734.85,328.07,5287.89,61713.95,Completed,19.65,Profit,Medium Discount
O00641,2026-05-30 13:53:41,C0076,P029,1,44167.07,10,44167.07,4416.71,39750.36,31749.78,208.19,882.76,6909.63,Completed,17.38,Profit,Medium Discount
O00642,2026-05-23 16:51:26,C0044,P018,3,5164.57,0,15493.71,0.0,15493.71,12100.8,256.7,388.0,2748.21,Cancelled,17.74,Profit,No Discount
O00643,2026-05-22 13:25:37,C0059,P031,2,16534.23,10,33068.46,3306.85,29761.61,22958.98,139.74,455.04,6207.85,Completed,20.86,Profit,Medium Discount
O00644,2026-06-01 21:05:18,C0088,P022,2,753.69,15,1507.38,226.11,1281.27,1092.44,334.16,32.91,-178.24,Completed,-13.91,Loss,Medium Discount
O00645,2026-08-01 17:25:07,C0055,P016,4,6487.76,10,25951.04,2595.1,23355.94,22291.96,56.45,457.0,550.53,Completed,2.36,Profit,Medium Discount
O00646,2026-06-15 15:14:51,C0022,P032,5,39676.81,10,198384.05,19838.4,178545.64,129920.1,393.66,3654.48,44577.4,Completed,24.97,Profit,Medium Discount
O00647,2026-07-13 13:00:48,C0039,P015,5,52959.23,0,264796.15,0.0,264796.15,192970.85,114.33,6579.09,65131.88,Completed,24.6,Profit,No Discount
O00648,2026-07-28 11:39:29,C0035,P006,4,14835.37,5,59341.48,2967.07,56374.41,42221.96,280.27,1108.65,12763.53,Completed,22.64,Profit,Low Discount
O00649,2026-08-04 19:04:45,C0084,P047,4,24905.73,0,99622.92,0.0,99622.92,75039.24,61.61,2098.64,22423.43,Completed,22.51,Profit,No Discount
O00650,2026-07-11 00:48:31,C0067,P048,1,4611.21,10,4611.21,461.12,4150.09,3706.72,481.91,45.54,-84.08,Completed,-2.03,Loss,Medium Discount
O00651,2026-08-14 04:59:40,C0098,P041,1,33978.49,10,33978.49,3397.85,30580.64,28501.77,70.51,884.37,1123.99,Completed,3.68,Profit,Medium Discount
O00652,2026-06-13 18:58:18,C0056,P049,1,24913.36,20,24913.36,4982.67,19930.69,16263.03,492.81,516.8,2658.05,Completed,13.34,Profit,High Discount
O00653,2026-06-28 09:45:43,C0078,P041,4,33978.49,5,135913.96,6795.7,129118.26,114007.08,495.28,3058.33,11557.57,Cancelled,8.95,Profit,Low Discount
O00654,2026-05-28 20:13:31,C0018,P013,3,48575.8,10,145727.4,14572.74,131154.66,100524.87,84.54,1322.53,29222.72,Completed,22.28,Profit,Medium Discount
O00655,2026-07-01 06:36:20,C0051,P027,1,10161.47,10,10161.47,1016.15,9145.32,7415.76,60.8,152.79,1515.97,Completed,16.58,Profit,Medium Discount
O00656,2026-07-22 15:11:46,C0098,P048,3,4611.21,25,13833.63,3458.41,10375.22,11120.16,297.44,303.61,-1345.99,Completed,-12.97,Loss,High Discount
